time,title,source,url,overall_sentiment,overall_score,aapl_relevance,aapl_label,aapl_score
20251130T082900,"Analyst IMS Investment Management Services Ltd. Acquires 2,989 Shares of Apple Inc. $AAPL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-analyst-ims-investment-management-services-ltd-acquires-2989-shares-of-apple-inc-aapl-2025-11-30/,Neutral,0.103588,0.994846,Somewhat-Bullish,0.185288
20251130T070100,"Apple's Tim Cook Hints At Best Quarter Ever, Steve Jobs' Unique Employee Investment And More: This Week In Appleverse",Benzinga,https://www.benzinga.com/markets/tech/25/11/49126553/apples-tim-cook-hints-at-best-quarter-ever-steve-jobs-unique-employee-investment-and-more-this-week-in-appleverse,Bullish,0.438891,0.983594,Bullish,0.437754
20251130T022150,"Intel Stock on November 30, 2025: Apple Foundry Rumors, TSMC Lawsuit and AI GPU Bets Drive Volatile Rally",ts2.tech,https://ts2.tech/en/intel-stock-soars-on-apple-chip-rumors-as-tsmc-lawsuit-raises-new-risks-november-30-2025/,Somewhat-Bullish,0.235349,0.946091,Somewhat-Bullish,0.298702
20251129T160642,SPDR S&P 500 ETF Trust Faces Fund Outflows Amid Market Shifts,TipRanks,https://www.tipranks.com/news/weekend-updates/spdr-sp-500-etf-trust-faces-fund-outflows-amid-market-shifts-2,Neutral,0.083478,0.712948,Somewhat-Bullish,0.274242
20251129T130800,Bernstein Affirms Outperform on Walt Disney (DIS) Despite Mixed Earnings,Finviz,https://finviz.com/news/241350/bernstein-affirms-outperform-on-walt-disney-dis-despite-mixed-earnings,Neutral,0.13187,0.691523,Neutral,0.001
20251129T125050,United Capital Management of KS Inc. Boosts Position in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-united-capital-management-of-ks-inc-boosts-position-in-apple-inc-aapl-2025-11-29/,Neutral,0.001,0.987804,Somewhat-Bullish,0.272174
20251129T123621,"Elo Mutual Pension Insurance Co Has $1.63 Million Position in Skyworks Solutions, Inc. $SWKS",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-elo-mutual-pension-insurance-co-has-163-million-position-in-skyworks-solutions-inc-swks-2025-11-28/,Neutral,0.119048,0.608163,Neutral,0.108919
20251129T114832,"Groupama Asset Managment Grows Position in Altria Group, Inc. $MO",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-groupama-asset-managment-grows-position-in-altria-group-inc-mo-2025-11-29/,Somewhat-Bullish,0.17082,0.576497,Neutral,0.040902
20251129T110637,"Skyworks Solutions, Inc. $SWKS Shares Purchased by Franklin Resources Inc.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-skyworks-solutions-inc-swks-shares-purchased-by-franklin-resources-inc-2025-11-28/,Somewhat-Bullish,0.191343,0.607337,Neutral,0.101235
20251129T110559,"Global Retirement Partners LLC Takes Position in Darden Restaurants, Inc. $DRI",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-global-retirement-partners-llc-takes-position-in-darden-restaurants-inc-dri-2025-11-28/,Neutral,0.084446,0.609633,Neutral,0.038702
20251129T104816,"JPMorgan Chase & Co. Sells 17,990 Shares of VeriSign, Inc. $VRSN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-jpmorgan-chase-co-sells-17990-shares-of-verisign-inc-vrsn-2025-11-28/,Neutral,0.082623,0.629314,Neutral,0.130766
20251129T104653,"Cirrus Logic, Inc. $CRUS Shares Purchased by Franklin Resources Inc.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-cirrus-logic-inc-crus-shares-purchased-by-franklin-resources-inc-2025-11-28/,Somewhat-Bullish,0.228994,0.618277,Neutral,0.121141
20251129T104629,Prudential Financial Inc. Reduces Holdings in Synaptics Incorporated $SYNA,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-prudential-financial-inc-reduces-holdings-in-synaptics-incorporated-syna-2025-11-28/,Somewhat-Bullish,0.264883,0.57911,Somewhat-Bullish,0.348513
20251129T095039,OVERSEA CHINESE BANKING Corp Ltd Has $90 Million Stake in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-oversea-chinese-banking-corp-ltd-has-90-million-stake-in-apple-inc-aapl-2025-11-29/,Somewhat-Bullish,0.253041,0.973739,Somewhat-Bullish,0.270523
20251129T093603,"Curat Global LLC Buys 12,000 Shares of Apple Inc. $AAPL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-curat-global-llc-buys-12000-shares-of-apple-inc-aapl-2025-11-29/,Somewhat-Bullish,0.277363,0.972304,Somewhat-Bullish,0.257213
20251129T092500,"If You'd Invested $1,000 in the Invesco QQQ Trust (QQQ) 10 Years Ago, Here's How Much You'd Have Today",Yahoo Finance,https://finance.yahoo.com/news/youd-invested-1-000-invesco-152500344.html,Somewhat-Bullish,0.244664,0.644489,Somewhat-Bullish,0.300911
20251129T083611,Apple Inc. $AAPL Stake Lowered by Academy Capital Management,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-stake-lowered-by-academy-capital-management-2025-11-29/,Neutral,0.072082,0.988883,Somewhat-Bullish,0.282194
20251129T083300,Apple Inc. $AAPL is Bessemer Group Inc.'s 3rd Largest Position,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-bessemer-group-incs-3rd-largest-position-2025-11-29/,Bullish,0.425425,0.972128,Bullish,0.397207
20251129T080532,Apple Inc. $AAPL Shares Acquired by Ashton Thomas Private Wealth LLC,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-acquired-by-ashton-thomas-private-wealth-llc-2025-11-29/,Neutral,0.001,0.974783,Somewhat-Bullish,0.347892
20251129T033800,"U.S. Black Friday online sales hit $8.6 billion, says Adobe Analytics",The Hindu,https://www.thehindu.com/sci-tech/technology/us-black-friday-online-sales-hit-86-billion-says-adobe-analytics/article70337474.ece,Somewhat-Bullish,0.154275,0.636412,Neutral,0.10574
20251129T014200,Jim Cramer Says “The Biggest Winner After Google May Be Apple”,Insider Monkey,https://www.insidermonkey.com/blog/jim-cramer-says-the-biggest-winner-after-google-may-be-apple-1650815/,Somewhat-Bullish,0.313996,0.981799,Somewhat-Bullish,0.305573
20251129T014200,"Jim Cramer Says ""The Biggest Winner After Google May Be Apple""",Finviz,https://finviz.com/news/241248/jim-cramer-says-the-biggest-winner-after-google-may-be-apple,Somewhat-Bullish,0.330649,0.982158,Bullish,0.394442
20251128T214321,VOO ETF (NYSEARCA:VOO) Hits $496.27 as S&P 500 Earnings Surge 8.4% and Fund Inflows Reach $38B,TradingNEWS,https://www.tradingnews.com/news/voo-etf-climbs-to-496-usd-38b-usd-funds-inflows,Bullish,0.668955,0.626985,Bullish,0.642946
20251128T200605,"Intel making chips for Apple again wasn't on my bingo card, yet here we are",PC Gamer,https://www.pcgamer.com/hardware/in-a-major-plot-twist-intel-could-soon-be-making-chips-for-apple-once-again-only-this-time-itll-be-the-arm-based-m-series/,Somewhat-Bullish,0.265811,0.930477,Somewhat-Bullish,0.339245
20251128T195900,JPMorgan Chase Urges December Fed Rate Cut: A Pivotal Shift for Monetary Policy and Market Expectations,Markets Financial Content,https://markets.financialcontent.com/wral/article/marketminute-2025-11-28-jpmorgan-chase-urges-december-fed-rate-cut-a-pivotal-shift-for-monetary-policy-and-market-expectations,Neutral,0.040951,0.719182,Somewhat-Bullish,0.338213
20251128T195700,Intel shares jump 10%+ on report of potential chip production deal with Apple,SiliconANGLE,https://siliconangle.com/2025/11/28/intel-shares-jump-10-report-potential-chip-production-deal-apple/,Bullish,0.382656,0.999,Somewhat-Bullish,0.304041
20251128T184200,S&P 500 Gains and Losses Today: Intel Soars Amid Apple Deal Rumors; Eli Lilly Stock Slides,Investopedia,https://www.investopedia.com/s-and-p-500-gains-and-losses-today-intel-soars-amid-apple-deal-rumors-eli-lilly-stock-slides-intc-lly-11858650,Somewhat-Bullish,0.247772,0.707993,Somewhat-Bullish,0.329445
20251128T181405,Brussels Opens New Front Against Cupertino: Apple Maps Advertising Practices Trigger Digital Markets Act Probe,WebProNews,https://www.webpronews.com/brussels-opens-new-front-against-cupertino-apple-maps-advertising-practices-trigger-digital-markets-act-probe/,Neutral,0.001,0.997189,Neutral,0.001
20251128T162400,Qorvo approves retention bonus for CFO Grant A. Brown ahead of Skyworks merger,Investing.com,https://m.investing.com/news/sec-filings/qorvo-approves-retention-bonus-for-cfo-grant-a-brown-ahead-of-skyworks-merger-93CH-4382402?ampMode=1,Somewhat-Bullish,0.162687,0.646485,Neutral,0.131136
20251128T150700,Netflix to lose two popular Christmas movies this weekend,Syracuse.com,https://www.syracuse.com/tv/2025/11/netflix-to-lose-two-popular-christmas-movies-this-weekend.html,Neutral,0.07885,0.575396,Neutral,0.100782
20251128T140607,"Vinva Investment Management Ltd Increases Stake in VeriSign, Inc. $VRSN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-vinva-investment-management-ltd-increases-stake-in-verisign-inc-vrsn-2025-11-27/,Somewhat-Bullish,0.16407,0.55601,Neutral,0.001
20251128T135400,Intel Stock Surges 10% As Company Reportedly Nears Apple Partnership,Forbes,https://www.forbes.com/sites/antoniopequenoiv/2025/11/28/intel-stock-pops-as-analyst-sounds-alarm-on-potential-apple-partnership/,Bullish,0.411499,0.93362,Somewhat-Bullish,0.338278
20251128T132500,Intel Stock Soars 7% On Report It Could Soon Build Chips For Apple's Macs,Benzinga,https://www.benzinga.com/analyst-stock-ratings/analyst-color/25/11/49121202/intel-stock-soars-7-on-report-it-could-soon-build-chips-for-apples-macs,Bullish,0.478215,0.914357,Somewhat-Bullish,0.335781
20251128T132217,Korea Investment CORP Boosts Stake in Union Pacific Corporation $UNP,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-korea-investment-corp-boosts-stake-in-union-pacific-corporation-unp-2025-11-27/,Neutral,0.11297,0.541393,Neutral,0.04422
20251128T115741,"VeriSign, Inc. $VRSN Shares Acquired by Russell Investments Group Ltd.",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-verisign-inc-vrsn-shares-acquired-by-russell-investments-group-ltd-2025-11-27/,Neutral,0.10526,0.556092,Neutral,0.001
20251128T114100,Intel stock surges after analyst Kuo reports potential Apple chip partnership,Investing.com,https://www.investing.com/news/stock-market-news/intel-stock-surges-after-analyst-kuo-reports-potential-apple-chip-partnership-4382162,Somewhat-Bullish,0.255005,0.924521,Neutral,0.122045
20251128T110852,"Rhumbline Advisers Cuts Stake in Skyworks Solutions, Inc. $SWKS",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-rhumbline-advisers-cuts-stake-in-skyworks-solutions-inc-swks-2025-11-27/,Neutral,0.001,0.725329,Neutral,0.001
20251128T103700,Intel jumps as analyst says prospects of Apple deal have improved 'significantly' (INTC:NASDAQ),Seeking Alpha,https://seekingalpha.com/news/4526553-intel-jumps-as-analyst-says-prospects-of-apple-deal-have-improved-significantly,Bullish,0.386665,0.933744,Somewhat-Bullish,0.317119
20251128T100909,"21,954 Shares in VeriSign, Inc. $VRSN Bought by Employees Retirement System of Texas",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-21954-shares-in-verisign-inc-vrsn-bought-by-employees-retirement-system-of-texas-2025-11-27/,Neutral,0.065432,0.616968,Neutral,0.001
20251128T100200,Smart Money Is Betting Big In AVGO Options,Benzinga,https://www.benzinga.com/insights/options/25/11/49115209/smart-money-is-betting-big-in-avgo-options,Neutral,0.070382,0.643378,Somewhat-Bullish,0.328977
20251128T093400,Apple and nine more tech companies that have treated their shareholders like gold,MarketWatch,https://www.marketwatch.com/story/apple-and-nine-more-tech-companies-that-have-treated-their-shareholders-like-gold-63b3d845?gaa_at=eafs&gaa_n=AWEtsqdSIFeR8iSssrUBSjd7tqPIl_BETrbxil4yb-Qq-_fPg7dT-YEBvNLA&gaa_ts=6929b9da&gaa_sig=1ZgAXJ1VsJTStwZP1PqjwVkxcCue5vVvYS_Bi-DpUEKFwgbm8s3e9vUYXksm3ioDglzrKYmSAkU-EXbQig_6lw%3D%3D,Somewhat-Bullish,0.326783,0.977528,Bullish,0.43654
20251128T090909,Wealthfront Advisers LLC Has $283.08 Million Position in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-wealthfront-advisers-llc-has-28308-million-position-in-apple-inc-aapl-2025-11-28/,Neutral,0.053529,0.97593,Somewhat-Bullish,0.257534
20251128T090900,Target to offer up to 50% off during two-day cyber monday sale,Investing.com,https://www.investing.com/news/company-news/target-to-offer-up-to-50-off-during-twoday-cyber-monday-sale-93CH-4382010,Somewhat-Bullish,0.253501,0.67462,Somewhat-Bullish,0.346298
20251128T090800, Prudent Man Advisors LLC Raises Stake in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-prudent-man-advisors-llc-raises-stake-in-apple-inc-aapl-2025-11-28/,Somewhat-Bullish,0.349826,0.970913,Somewhat-Bullish,0.321431
20251128T090800,Apple Inc. $AAPL Shares Acquired by Envestnet Asset Management Inc.,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-acquired-by-envestnet-asset-management-inc-2025-11-28/,Neutral,0.029106,0.978456,Bullish,0.419205
20251128T090800,Strait & Sound Wealth Management LLC Reduces Stake in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-strait-sound-wealth-management-llc-reduces-stake-in-apple-inc-aapl-2025-11-28/,Neutral,0.001,0.981576,Neutral,0.036473
20251128T090800,Apple Inc. $AAPL Shares Sold by Saybrook Capital NC,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-shares-sold-by-saybrook-capital-nc-2025-11-28/,Neutral,0.044657,0.977855,Somewhat-Bullish,0.292617
20251128T090536,Apple Inc. $AAPL is Ingalls & Snyder LLC's 7th Largest Position,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-apple-inc-aapl-is-ingalls-snyder-llcs-7th-largest-position-2025-11-28/,Neutral,0.001,0.997694,Somewhat-Bullish,0.271407
20251128T085131,Royal Caribbean Gears Up For ‘Biggest-Ever’ Launch Of Legend Of The Seas Next July,Marine Insight,https://www.marineinsight.com/shipping-news/royal-caribbean-gears-up-for-biggest-ever-launch-of-legend-of-the-seas-next-july/?utm_source=rss&utm_medium=rss&utm_campaign=royal-caribbean-gears-up-for-biggest-ever-launch-of-legend-of-the-seas-next-july,Somewhat-Bullish,0.281528,0.644072,Neutral,0.126726
20251128T085049,Delta Investment Management LLC Decreases Stock Holdings in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-delta-investment-management-llc-decreases-stock-holdings-in-apple-inc-aapl-2025-11-28/,Neutral,0.001,0.977634,Somewhat-Bullish,0.204526
20251128T080753,"Chilton Capital Management LLC Purchases 16,846 Shares of Apple Inc. $AAPL",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-chilton-capital-management-llc-purchases-16846-shares-of-apple-inc-aapl-2025-11-28/,Somewhat-Bullish,0.323894,0.981075,Somewhat-Bullish,0.307976
20251128T045200,"Apple Confirms Ads, Maps Meet DMA Thresholds—EU To Decide On Gatekeeper Label",Benzinga,https://www.benzinga.com/markets/tech/25/11/49110278/apple-confirms-ads-maps-meet-dma-thresholds-eu-to-decide-on-gatekeeper-label,Neutral,0.001,0.998162,Neutral,0.001
20251128T044200,EU to assess gatekeeper status after Apple confirms its services meet Digital Markets Act requirements,Seeking Alpha,https://seekingalpha.com/news/4526491-eu-to-assess-gatekeeper-status-after-apple-confirms-its-services-meet-digital-markets-act-requirements,Neutral,0.001,0.981469,Neutral,0.001
20251128T020800,"What time will Walmart stores open on Black Friday? Timings, locations, and more to know",primetimer.com,https://www.primetimer.com/news/what-time-will-walmart-stores-open-on-black-friday-timings-locations-and-more-to-know,Bullish,0.378548,0.709109,Somewhat-Bullish,0.312624
20251127T225300,TSMC Ex-VP's Home Raided As Chip Giant Alleges Intel Recruit Leaked Trade Secrets,Benzinga,https://www.benzinga.com/markets/tech/25/11/49108424/tsmc-ex-vps-home-raided-as-chip-giant-alleges-intel-recruit-leaked-trade-secrets,Neutral,0.001,0.634267,Neutral,0.040957
20251127T162210,Is Trimble Fairly Priced After Its 7.3% Weekly Surge and Digital Expansion News?,Simply Wall Street,https://simplywall.st/stocks/us/tech/nasdaq-trmb/trimble/news/is-trimble-fairly-priced-after-its-73-weekly-surge-and-digit,Somewhat-Bullish,0.155769,0.581968,Neutral,0.14818
20251127T145208," Handelsbanken Fonder AB Cuts Stock Holdings in Skyworks Solutions, Inc. $SWKS",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-handelsbanken-fonder-ab-cuts-stock-holdings-in-skyworks-solutions-inc-swks-2025-11-26/,Neutral,0.115283,0.701393,Somewhat-Bullish,0.332501
20251127T140814,"VeriSign, Inc. $VRSN Shares Sold by Te Ahumairangi Investment Management Ltd",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-verisign-inc-vrsn-shares-sold-by-te-ahumairangi-investment-management-ltd-2025-11-26/,Somewhat-Bullish,0.163792,0.623837,Neutral,0.104516
20251127T135138,"“Biggest launch ever"" planned for Royal Caribbean’s Legend of the Seas",connectingtravel.com,https://connectingtravel.com/news/biggest-launch-ever-planned-for-royal-caribbeans-legend-of-the-seas,Somewhat-Bullish,0.298241,0.614621,Neutral,0.139455
20251127T134653,ETtech Explainer: Why Apple is fighting India’s heavy-fine rule,The Economic Times,https://m.economictimes.com/tech/technology/ettech-explainer-why-apple-is-fighting-indias-heavy-fine-rule/articleshow/125609044.cms,Neutral,0.001,0.986043,Neutral,0.001
20251127T132610,"Swiss National Bank Has $21.83 Million Stock Position in Skyworks Solutions, Inc. $SWKS",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-swiss-national-bank-has-2183-million-stock-position-in-skyworks-solutions-inc-swks-2025-11-26/,Somewhat-Bullish,0.23383,0.627107,Somewhat-Bullish,0.343496
20251127T120000,"Black Friday 2025 hours at Houston malls, stores: The Galleria, Walmart, more",FOX 26 Houston,https://www.fox26houston.com/news/black-friday-hours-houston-mall-stores-2025,Neutral,0.046282,0.618218,Neutral,0.046877
20251127T113553,"Jefferies Financial Group Inc. Sells 8,446 Shares of VeriSign, Inc. $VRSN",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-jefferies-financial-group-inc-sells-8446-shares-of-verisign-inc-vrsn-2025-11-26/,Neutral,0.005214,0.703028,Neutral,0.044238
